id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona
51086,1231,2024-08-13,Moda,5,174274.56,0.1,Web,784235.52,Sofía Contreras,61.0,La Serena,2022-11-02,Belleza,1100487.0,la serena,Plata,Orgánico,Tarjeta crédito,99.0,RegiÃ³n de Coquimbo,Norte
51087,1006,2024-09-06,Deportes,2,124530.36,0.0,Marketplace,249060.72,Benjamín Díaz,43.0,Concepción,2023-05-06,Deportes,300000.0,concepcion,Oro,Facebook,Tarjeta crédito,78.0,,
51088,1034,2024-08-23,Tecnología,1,182015.32,0.2,Marketplace,145612.26,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0,puerto montt,Oro,Referido,PayPal,96.0,RegiÃ³n de Los Lagos,Sur
51089,1289,2024-11-15,Hogar,3,152497.01,0.0,Web,457491.03,Vicente Rodríguez,43.0,Valparaíso,2024-11-20,Hogar,567161.0,valparaiso,Premium,Referido,Transferencia,72.0,,
51090,1005,2024-04-14,Hogar,3,47360.13,0.05,Web,134976.37,Camila Hernández,24.0,La Serena,2023-07-05,Belleza,696195.0,la serena,Bronce,Facebook,Transferencia,64.0,RegiÃ³n de Coquimbo,Norte
51091,1213,2024-05-05,moda ,2,230735.3,0.15,Marketplace,392250.01,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72.0,RegiÃ³n de Los Lagos,Sur
51092,1240,2024-10-16,Belleza,5,47864.33,0.1,App,215389.48,Antonia Fuentes,60.0,Valparaíso,2022-09-24,Belleza,1130335.0,valparaiso,Oro,Facebook,PayPal,100.0,,
51093,1114,2024-09-28,Belleza,5,136572.41,0.05,App,648718.95,Matías Hernández,23.0,Rancagua,2022-04-12,Moda,458147.0,rancagua,Plata,Referido,Tarjeta crédito,43.0,RegiÃ³n de O'Higgins,Centro
51094,1149,2024-02-28,Belleza,2,95537.32,0.05,Web,181520.91,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0,santiago,Plata,Referido,Tarjeta crédito,65.0,RegiÃ³n Metropolitana,Centro
51095,1086,2024-11-18,Belleza,5,237917.35,0.05,Marketplace,1130107.41,María Pérez,49.0,La Serena,2024-06-06,Belleza,577437.0,la serena,Oro,Facebook,Transferencia,64.0,RegiÃ³n de Coquimbo,Norte
51096,1052,2024-01-09,Belleza,2,79234.33,0.1,Marketplace,142621.79,Valentina Contreras,20.0,Concepción,2024-08-21,Belleza,961551.0,concepcion,Premium,Referido,Transferencia,60.0,,
51097,1027,2024-10-02,Moda,4,181283.82,0.1,App,652621.75,Pedro Morales,25.0,CONCEPCIÓN,2024-08-21,Moda,618112.0,concepcion,Plata,Facebook,Transferencia,,,
51098,1217,2024-03-23,Hogar,5,127032.83,0.0,Web,635164.15,Pedro Rodríguez,39.0,Valparaíso,2022-09-27,Moda,489906.0,valparaiso,Plata,Facebook,Transferencia,93.0,,
51099,1136,2024-04-14,Moda,3,205976.76,0.1,Marketplace,556137.25,Daniela Muñoz,29.0,Puerto Montt,2024-04-22,Libros,781192.0,puerto montt,Oro,Referido,Tarjeta débito,97.0,RegiÃ³n de Los Lagos,Sur
51100,1219,2024-11-02,Libros,4,241883.34,0.05,App,919156.69,Vicente Soto,48.0,La Serena,2022-03-06,Libros,1129704.0,la serena,Premium,Referido,Tarjeta crédito,60.0,RegiÃ³n de Coquimbo,Norte
51101,1272,2024-07-04,Hogar,4,57304.3,0.0,Marketplace,229217.2,Sofía Morales,37.0,Concepción,2024-02-05,Deportes,1060999.0,concepcion,Oro,Facebook,Tarjeta crédito,100.0,,
51102,1190,2024-02-24,Tecnología,3,95298.94,0.2,App,228717.46,Sofía Silva,39.0,Valparaíso,2023-03-14,Tecnología,1199974.0,valparaiso,Oro,Orgánico,PayPal,45.0,,
51103,1045,2024-01-03,Deportes,3,47098.88,0.1,Web,127166.98,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87.0,RegiÃ³n de Coquimbo,Norte
51104,1017,2024-04-29,Tecnología,2,91685.58,0.05,Web,174202.6,Camila Silva,,Santiago,2022-02-10,Belleza,1129934.0,santiago,Premium,Instagram,Tarjeta crédito,88.0,RegiÃ³n Metropolitana,Centro
51105,1124,2024-12-02,Moda,2,59455.44,0.0,Marketplace,118910.88,Benjamín López,46.0,Rancagua,2023-11-07,Libros,661684.0,rancagua,Plata,Instagram,Tarjeta débito,61.0,RegiÃ³n de O'Higgins,Centro
51106,1029,2024-02-16,Moda,1,158447.21,0.1,Marketplace,142602.49,María Rojas,48.0,La Serena,2023-04-13,Moda,979401.0,la serena,Premium,Orgánico,PayPal,91.0,RegiÃ³n de Coquimbo,Norte
51107,1166,2024-06-14,Tecnología,2,102548.27,0.15,App,174332.06,Tomás Díaz,41.0,La Serena,2022-07-15,Hogar,861933.0,la serena,Plata,Google Ads,Transferencia,72.0,RegiÃ³n de Coquimbo,Norte
51108,1144,2024-08-18,Libros,2,62059.23,0.05,Web,117912.54,Juan Rojas,36.0,Valparaíso,2022-05-07,Tecnología,864615.0,valparaiso,Plata,Referido,Tarjeta crédito,97.0,,
51109,1100,2024-08-25,Moda,1,242083.44,0.05,Web,229979.27,Benjamín González,33.0,Valparaíso,2024-09-24,Moda,676564.0,valparaiso,Premium,Referido,PayPal,96.0,,
51110,1038,2024-04-15,moda ,5,172741.33,0.1,Marketplace,777335.98,Camila Fuentes,66.0,Santiago,2023-09-20,Hogar,780254.0,santiago,Oro,Facebook,PayPal,88.0,RegiÃ³n Metropolitana,Centro
51111,1125,2024-02-17,Belleza,3,217493.16,0.0,Web,652479.48,Tomás Pérez,31.0,Santiago,2024-10-06,Tecnología,1312885.0,santiago,plata ,Referido,Transferencia,,RegiÃ³n Metropolitana,Centro
51112,1264,2024-09-23,Hogar,1,240479.57,0.0,Marketplace,240479.57,Benjamín Pérez,23.0,Valparaíso,2023-05-21,Libros,438078.0,valparaiso,Oro,Google Ads,Tarjeta crédito,71.0,,
51113,1281,2024-01-21,Tecnología,3,45107.38,0.15,App,115023.82,Sofía Morales,35.0,Valparaíso,2022-11-17,Libros,972902.0,valparaiso,Premium,Facebook,PayPal,70.0,,
51114,1252,2024-04-09,Deportes,2,90890.57,0.1,Web,163603.03,Matías Díaz,69.0,Temuco,2024-02-24,Libros,1039644.0,temuco,Premium,Instagram,Tarjeta crédito,60.0,RegiÃ³n de La AraucanÃ­a,Sur
51115,1003,2024-10-31,Libros,3,245623.42,0.05,App,700026.75,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0,antofagasta,Plata,Google Ads,Transferencia,47.0,RegiÃ³n de Antofagasta,Norte
51116,1127,2024-09-04,Tecnología,4,82263.02,0.05,Marketplace,312599.48,Juan Martínez,23.0,La Serena,2024-06-06,Hogar,1106663.0,la serena,Premium,Instagram,Tarjeta crédito,47.0,RegiÃ³n de Coquimbo,Norte
51117,1098,2024-08-17,Moda,1,234949.98,0.0,Marketplace,234949.98,Juan Hernández,19.0,Concepción,2022-08-11,Tecnología,978514.0,concepcion,Bronce,Instagram,PayPal,99.0,,
51118,1275,2024-07-08,Moda,3,101921.36,0.0,Marketplace,305764.08,Valentina Rodríguez,46.0,Santiago,2023-07-26,Moda,1010844.0,santiago,Bronce,Orgánico,Tarjeta crédito,50.0,RegiÃ³n Metropolitana,Centro
51119,1157,2024-04-28,Hogar,2,156150.09,0.1,App,281070.16,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97.0,RegiÃ³n de Los Lagos,Sur
51120,1075,2024-08-31,Libros,1,58558.26,0.05,Web,55630.35,Daniela Soto,29.0,Antofagasta,2024-02-10,Deportes,930622.0,antofagasta,Premium,Orgánico,Transferencia,83.0,RegiÃ³n de Antofagasta,Norte
51121,1282,2024-07-23,Deportes,4,32849.03,0.0,App,131396.12,María López,60.0,Valparaíso,2022-11-27,Libros,605233.0,valparaiso,Bronce,Google Ads,Tarjeta crédito,74.0,,
51122,1071,2024-02-23,Deportes,3,236020.02,0.1,Marketplace,637254.05,Daniela Rodríguez,34.0,Valparaíso,2022-04-23,Deportes,851911.0,valparaiso,Bronce,Referido,Tarjeta débito,72.0,,
51123,1243,2024-11-24,Belleza,3,46787.0,0.0,Web,140361.0,Pedro Torres,20.0,,2023-01-30,Libros,732359.0,,Oro,Instagram,Tarjeta débito,61.0,,
51124,1105,2024-08-27,Libros,3,239818.8,0.1,Web,647510.76,Diego Torres,36.0,Concepción,2024-03-19,Tecnología,335011.0,concepcion,Plata,Facebook,Tarjeta débito,68.0,,
51125,1164,2024-03-20,Belleza,5,184181.0,0.15,Web,782769.25,Tomás Sepúlveda,69.0,Santiago,2023-08-31,Deportes,578384.0,santiago,Plata,Referido,PayPal,47.0,RegiÃ³n Metropolitana,Centro
51126,1023,2024-03-07,Deportes,1,524992.9,0.05,Marketplace,797989.2,Valentina Díaz,53.0,santiago,2023-05-06,Libros,382581.0,santiago,Bronce,Orgánico,PayPal,88.0,RegiÃ³n Metropolitana,Centro
51127,1161,2024-09-07,Moda,4,201585.73,0.0,Marketplace,806342.92,Vicente Torres,45.0,Antofagasta,2023-01-20,Moda,1276579.0,antofagasta,Oro,Facebook,Tarjeta crédito,95.0,RegiÃ³n de Antofagasta,Norte
51128,1198,2024-09-05,Libros,3,157179.12,0.0,Marketplace,471537.36,Vicente Soto,51.0,Antofagasta,2023-01-30,Deportes,756587.0,antofagasta,Plata,Facebook,PayPal,46.0,RegiÃ³n de Antofagasta,Norte
51129,1096,2024-08-13,Hogar,3,32542.25,0.05,Marketplace,92745.41,Antonia Sepúlveda,65.0,Antofagasta,2023-09-25,Tecnología,1274773.0,antofagasta,Plata,Instagram,Tarjeta débito,43.0,RegiÃ³n de Antofagasta,Norte
51130,1011,2024-02-28,Hogar,3,236492.1,0.0,Marketplace,709476.3,Pedro Contreras,29.0,Valparaíso,2023-06-08,Deportes,646982.0,valparaiso,Plata,Instagram,Tarjeta débito,,,
51131,1182,2024-04-26,Tecnología,3,21283.38,0.05,Marketplace,60657.63,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0,valparaiso,Bronce,Instagram,Tarjeta crédito,,,
51132,1088,2024-11-19,Tecnología,5,121239.69,0.0,App,606198.45,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0,rancagua,Bronce,Google Ads,PayPal,61.0,RegiÃ³n de O'Higgins,Centro
51133,1214,2024-12-22,Libros,1,245987.54,0.0,Marketplace,245987.54,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0,concepcion,Plata,Referido,PayPal,80.0,,
51134,1147,2024-07-29,Deportes,4,46423.99,0.0,App,185695.96,Tomás Silva,41.0,Puerto Montt,2024-07-10,Tecnología,579874.0,puerto montt,Plata,Facebook,Tarjeta crédito,59.0,RegiÃ³n de Los Lagos,Sur
51135,1247,2024-05-15,Belleza,4,44123.2,0.1,App,158843.52,Camila Rodríguez,66.0,Valparaíso ,2024-08-14,Libros,1287879.0,valparaiso,Oro,Referido,Tarjeta crédito,77.0,,
51136,1182,2024-07-27,Deportes,5,215953.15,0.15,Web,917800.89,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0,valparaiso,Bronce,Instagram,Tarjeta crédito,,,
51137,1005,2024-08-02,Moda,2,247266.32,0.15,Web,420352.74,Camila Hernández,24.0,La Serena,2023-07-05,Belleza,696195.0,la serena,Bronce,Facebook,Transferencia,64.0,RegiÃ³n de Coquimbo,Norte
51138,1033,2024-10-08,Belleza,2,159481.07,0.0,Marketplace,318962.14,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0,antofagasta,Premium,Google Ads,Transferencia,90.0,RegiÃ³n de Antofagasta,Norte
51139,1258,2024-04-11,Hogar,2,128710.04,0.05,Marketplace,244549.08,Juan Soto,38.0,Rancagua,2024-11-16,Libros,909827.0,rancagua,Bronce,Facebook,Tarjeta débito,89.0,RegiÃ³n de O'Higgins,Centro
51140,1230,2024-03-26,Deportes,4,111609.59,0.0,App,446438.36,Matías González,36.0,Rancagua,2024-12-10,Moda,842379.0,rancagua,Bronce,Google Ads,PayPal,43.0,RegiÃ³n de O'Higgins,Centro
51141,1207,2024-01-25,Libros,2,168553.29,0.15,App,286540.59,Valentina Torres,19.0,Valparaíso,2022-09-19,Belleza,961896.0,valparaiso,Plata,Orgánico,Tarjeta débito,81.0,,
51142,1104,2024-01-13,Moda,5,199947.89,0.0,Marketplace,999739.45,Juan Rodríguez,45.0,Santiago,2023-08-10,Hogar,680194.0,santiago,Bronce,Orgánico,Tarjeta débito,84.0,RegiÃ³n Metropolitana,Centro
51143,1204,2024-03-24,Moda,3,122778.05,0.05,App,349917.44,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0,valparaiso,Oro,Google Ads,Transferencia,99.0,,
51144,1247,2024-09-28,Belleza,1,73997.3,0.1,App,66597.57,Camila Rodríguez,66.0,Valparaíso ,2024-08-14,Libros,1287879.0,valparaiso,Oro,Referido,Tarjeta crédito,77.0,,
51145,1248,2024-02-22,Libros,2,223426.21,0.0,Marketplace,446852.42,Sofía Díaz,40.0,Concepción,2023-06-01,Tecnología,847868.0,concepcion,Premium,Orgánico,Tarjeta débito,52.0,,
51146,1206,2024-02-23,Moda,4,68898.81,0.15,Web,234255.95,Pedro Torres,26.0,Santiago,2024-11-23,Tecnología,683208.0,santiago,Oro,Orgánico,Tarjeta crédito,58.0,RegiÃ³n Metropolitana,Centro
51147,1177,2024-07-12,Deportes,1,66840.52,0.0,App,66840.52,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0,antofagasta,Bronce,Instagram,PayPal,85.0,RegiÃ³n de Antofagasta,Norte
51148,1186,2024-09-23,Belleza,2,88177.75,0.1,Marketplace,158719.95,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85.0,RegiÃ³n de La AraucanÃ­a,Sur
51149,1243,2024-04-12,Hogar,5,113697.55,0.0,Marketplace,568487.75,Pedro Torres,20.0,,2023-01-30,Libros,732359.0,,Oro,Instagram,Tarjeta débito,61.0,,
51150,1280,2024-10-22,Deportes,3,36467.0,0.2,App,87520.8,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0,santiago,Oro,Instagram,Tarjeta débito,52.0,RegiÃ³n Metropolitana,Centro
51151,1041,2024-08-01,Deportes,2,95445.06,0.15,App,162256.6,Sofía Martínez,66.0,Temuco,2022-05-04,Tecnología,664374.0,temuco,Premium,Instagram,Tarjeta débito,85.0,RegiÃ³n de La AraucanÃ­a,Sur
51152,1002,2024-07-31,Deportes,5,186803.17,0.0,Web,934015.85,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92.0,RegiÃ³n Metropolitana,Centro
51153,1210,2024-01-03,Moda,5,247984.06,0.2,App,991936.24,Catalina Muñoz,20.0,Rancagua,2023-05-28,Moda,541942.0,rancagua,Oro,Google Ads,Transferencia,84.0,RegiÃ³n de O'Higgins,Centro
51154,1155,2024-03-13,Tecnología,3,155662.53,0.05,Marketplace,443638.21,Javiera Fuentes,57.0,Temuco,2024-09-08,Tecnología,708074.0,temuco,Oro,Facebook,PayPal,65.0,RegiÃ³n de La AraucanÃ­a,Sur
51155,1221,2024-10-26,Tecnología,4,34347.9,0.1,App,123652.44,Diego Sepúlveda,24.0,Santiago,2024-06-05,Hogar,822185.0,santiago,Oro,Orgánico,PayPal,82.0,RegiÃ³n Metropolitana,Centro
51156,1294,2024-09-20,Hogar,4,171564.69,0.0,Marketplace,686258.76,Diego Martínez,,Santiago,2024-11-13,Libros,855625.0,santiago,Bronce,Orgánico,Tarjeta crédito,67.0,RegiÃ³n Metropolitana,Centro
51157,1149,2024-08-28,Libros,2,5486.36,0.05,App,10424.08,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0,santiago,Plata,Referido,Tarjeta crédito,65.0,RegiÃ³n Metropolitana,Centro
51158,1287,2024-04-16,Tecnología,4,99901.61,0.15,Marketplace,339665.47,María González,63.0,,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99.0,,
51159,1266,2024-07-28,Belleza,1,236776.64,0.0,Marketplace,236776.64,Fernanda Torres,,Santiago,2024-10-10,Deportes,960352.0,santiago,Bronce,Facebook,Tarjeta débito,78.0,RegiÃ³n Metropolitana,Centro
51160,1284,2024-09-19,Libros,5,76404.37,0.15,Web,324718.57,Tomás Sepúlveda,27.0,Concepción,2023-03-22,Hogar,1218965.0,concepcion,Plata,Referido,Tarjeta crédito,99.0,,
51161,1262,2024-06-03,Hogar,2,41840.08,0.0,Web,83680.16,María Silva,36.0,Valparaíso,2024-06-10,Belleza,456539.0,valparaiso,Premium,Facebook,Tarjeta débito,57.0,,
51162,1002,2024-03-10,Moda,2,32531.92,0.0,Marketplace,65063.84,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92.0,RegiÃ³n Metropolitana,Centro
51163,1255,2024-06-05,Moda,5,16205.2,0.0,App,81026.0,Matías Torres,26.0,Puerto Montt,2023-11-09,Belleza,542666.0,puerto montt,Plata,Referido,Tarjeta crédito,88.0,RegiÃ³n de Los Lagos,Sur
51164,1069,2024-01-25,Hogar,3,249418.2,0.0,App,748254.6,Sofía Díaz,65.0,Puerto Montt,2024-02-16,Tecnología,1253198.0,puerto montt,Bronce,Google Ads,Transferencia,47.0,RegiÃ³n de Los Lagos,Sur
51165,1184,2024-03-13,Deportes,5,196303.27,0.0,Web,981516.35,Fernanda Rojas,47.0,La Serena,2023-07-01,Moda,754003.0,la serena,Premium,Referido,Transferencia,56.0,RegiÃ³n de Coquimbo,Norte
51166,1047,2024-11-27,Belleza,4,155924.01,0.15,Web,530141.63,Catalina Muñoz,57.0,Concepción,2024-01-09,Moda,835300.0,concepcion,Oro,Referido,Tarjeta débito,59.0,,
51167,1036,2024-05-18,moda ,3,181069.28,0.05,App,516047.45,Fernanda Soto,25.0,Temuco,2023-07-15,Moda,947913.0,temuco,Premium,Google Ads,PayPal,75.0,RegiÃ³n de La AraucanÃ­a,Sur
51168,1098,2024-10-12,Libros,5,54236.81,0.05,Web,257624.85,Juan Hernández,19.0,Concepción,2022-08-11,Tecnología,978514.0,concepcion,Bronce,Instagram,PayPal,99.0,,
51169,1021,2024-08-08,Hogar,4,118586.8,0.05,Web,450629.84,Vicente López,50.0,Santiago,2024-10-20,Libros,606402.0,santiago,Bronce,Google Ads,Transferencia,59.0,RegiÃ³n Metropolitana,Centro
51170,1065,2024-01-01,Moda,1,215998.08,0.15,Marketplace,183598.37,Javiera Díaz,58.0,Santiago,2024-03-08,Tecnología,1396378.0,santiago,Plata,Instagram,PayPal,40.0,RegiÃ³n Metropolitana,Centro
51171,1265,2024-12-08,Belleza,1,6692.99,0.0,Marketplace,6692.99,Tomás González,64.0,Temuco,2023-06-15,Hogar,684846.0,temuco,Premium,Instagram,Tarjeta crédito,49.0,RegiÃ³n de La AraucanÃ­a,Sur
51172,1057,2024-06-17,Libros,3,17114.47,0.05,Web,48776.24,Tomás Hernández,40.0,La Serena,2023-10-06,Tecnología,569729.0,la serena,Plata,Instagram,Tarjeta crédito,62.0,RegiÃ³n de Coquimbo,Norte
51173,1207,2024-08-02,Tecnología,3,207212.43,0.1,App,559473.56,Valentina Torres,19.0,Valparaíso,2022-09-19,Belleza,961896.0,valparaiso,Plata,Orgánico,Tarjeta débito,81.0,,
51174,1017,2024-07-16,Belleza,3,54538.0,0.05,Web,155433.3,Camila Silva,,Santiago,2022-02-10,Belleza,1129934.0,santiago,Premium,Instagram,Tarjeta crédito,88.0,RegiÃ³n Metropolitana,Centro
51175,1176,2024-07-26,Belleza,1,178028.64,0.05,Marketplace,169127.21,Pedro Soto,39.0,Concepción,2024-06-01,Hogar,566815.0,concepcion,Bronce,Facebook,Tarjeta crédito,63.0,,
51176,1241,2024-11-26,Belleza,1,146510.11,0.15,Marketplace,124533.59,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0,concepcion,Plata,Google Ads,PayPal,68.0,,
51177,1061,2024-04-24,Tecnología,2,120931.82,0.1,App,217677.28,María Sepúlveda,42.0,Antofagasta,2024-08-16,Belleza,400869.0,antofagasta,Bronce,Google Ads,PayPal,70.0,RegiÃ³n de Antofagasta,Norte
51178,1256,2024-03-08,Libros,5,105850.06,0.0,Marketplace,529250.3,Tomás López,49.0,Temuco,2023-04-14,Hogar,799798.0,temuco,Bronce,Referido,Tarjeta débito,69.0,RegiÃ³n de La AraucanÃ­a,Sur
51179,1196,2024-10-30,Hogar,5,153262.76,0.15,App,651366.73,Valentina Muñoz,47.0,Rancagua,2023-09-28,Libros,1011346.0,rancagua,Premium,Referido,Transferencia,76.0,RegiÃ³n de O'Higgins,Centro
51180,1281,2024-02-17,Moda,4,150489.46,0.0,App,601957.84,Sofía Morales,35.0,Valparaíso,2022-11-17,Libros,972902.0,valparaiso,Premium,Facebook,PayPal,70.0,,
51181,1246,2024-12-20,Moda,5,216406.27,0.05,Marketplace,1027929.78,Valentina Muñoz,62.0,La Serena,2024-03-02,Libros,854212.0,la serena,premium,Orgánico,PayPal,60.0,RegiÃ³n de Coquimbo,Norte
51182,1055,2024-05-10,Moda,2,217532.82,0.1,App,391559.08,Antonia Contreras,66.0,Concepción,2023-02-15,Deportes,1143175.0,concepcion,Oro,Facebook,PayPal,93.0,,
51183,1209,2024-12-25,Moda,2,75081.24,0.0,Web,150162.48,María Fuentes,62.0,Antofagasta,2022-06-29,Hogar,1064666.0,antofagasta,Plata,Referido,Tarjeta débito,42.0,RegiÃ³n de Antofagasta,Norte
51184,1136,2024-12-29,Belleza,2,88009.27,0.2,Marketplace,140814.83,Daniela Muñoz,29.0,Puerto Montt,2024-04-22,Libros,781192.0,puerto montt,Oro,Referido,Tarjeta débito,97.0,RegiÃ³n de Los Lagos,Sur
51185,1046,2024-09-19,Deportes,1,111342.84,0.0,Web,111342.84,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83.0,RegiÃ³n de La AraucanÃ­a,Sur
51186,1076,2024-03-09,Moda,5,171409.67,0.05,Web,814195.93,Camila López,44.0,Puerto Montt,2024-04-02,Deportes,721760.0,puerto montt,Oro,Instagram,Tarjeta crédito,86.0,RegiÃ³n de Los Lagos,Sur
51187,1063,2024-07-12,Hogar,3,40883.17,0.1,Marketplace,110384.56,Diego Rodríguez,19.0,Santiago,2024-09-28,Moda,851974.0,santiago,Oro,Referido,Transferencia,68.0,RegiÃ³n Metropolitana,Centro
51188,1046,2024-10-02,Libros,5,75488.38,0.15,App,320825.62,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83.0,RegiÃ³n de La AraucanÃ­a,Sur
51189,1186,2024-02-08,Moda,5,241973.13,0.2,Marketplace,967892.52,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85.0,RegiÃ³n de La AraucanÃ­a,Sur
51190,1045,2024-06-16,Hogar,2,54983.51,0.05,Marketplace,104468.67,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87.0,RegiÃ³n de Coquimbo,Norte
51191,1020,2024-04-14,Deportes,1,5153.13,0.05,App,4895.47,María Muñoz,29.0,Puerto Montt,2023-11-22,Belleza,1407094.0,puerto montt,Plata,Referido,Tarjeta crédito,94.0,RegiÃ³n de Los Lagos,Sur
51192,1214,2024-12-14,Belleza,3,67168.28,0.1,Marketplace,181354.36,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0,concepcion,Plata,Referido,PayPal,80.0,,
51193,1280,2024-07-30,Libros,4,104492.88,0.0,Marketplace,417971.52,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0,santiago,Oro,Instagram,Tarjeta débito,52.0,RegiÃ³n Metropolitana,Centro
51194,1283,2024-10-17,Belleza,4,180186.9,0.15,App,612635.46,Fernanda Martínez,59.0,Valparaíso,2023-02-22,Libros,820956.0,valparaiso,Plata,Facebook,PayPal,55.0,,
51195,1049,2024-06-13,Tecnología,1,157909.19,0.0,Web,157909.19,Daniela Hernández,42.0,Valparaíso,2024-04-15,moda ,981227.0,valparaiso,Plata,Google Ads,Transferencia,76.0,,
51196,1040,2024-02-05,Belleza,5,89229.18,0.1,Marketplace,401531.31,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51.0,,
51197,1032,2024-07-12,Deportes,3,186178.49,0.0,Marketplace,558535.47,Diego Hernández,61.0,Concepción,2022-01-16,Hogar,979216.0,concepcion,Bronce,Orgánico,Tarjeta débito,81.0,,
51198,1208,2024-10-28,Deportes,2,234262.7,0.1,Web,421672.86,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0,concepcion,Oro,Referido,Transferencia,92.0,,
51199,1204,2024-12-29,Moda,4,83207.41,0.0,App,332829.64,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0,valparaiso,Oro,Google Ads,Transferencia,99.0,,
51200,1150,2024-02-13,Deportes,3,22045.22,0.0,Web,66135.66,María Díaz,36.0,Concepción,2022-04-16,Libros,1326116.0,concepcion,Oro,Referido,Transferencia,69.0,,
50298,1004,2024-11-02,Belleza,2,109903.26,0.2,App,175845.22,Antonia López,44.0,Antofagasta,2023-01-26,Deportes,765369.0,antofagasta,Premium,Facebook,Tarjeta débito,64.0,RegiÃ³n de Antofagasta,Norte
50079,1064,2024-08-05,Moda,4,88310.09,0.05,Marketplace,335578.34,Pedro Contreras,60.0,Antofagasta,2023-08-27,Deportes,675492.0,antofagasta,Oro,Google Ads,Transferencia,84.0,RegiÃ³n de Antofagasta,Norte
50634,1021,2024-08-26,Libros,5,174197.97,0.05,Web,827440.36,Vicente López,50.0,Santiago,2024-10-20,Libros,606402.0,santiago,Bronce,Google Ads,Transferencia,59.0,RegiÃ³n Metropolitana,Centro
50745,1078,2024-08-30,Belleza,1,112264.79,0.0,Marketplace,112264.79,Camila Hernández,,Concepción,2024-03-17,Moda,368408.0,concepcion,Premium,Instagram,Tarjeta crédito,71.0,,
50357,1106,2024-06-19,Libros,3,226254.59,0.05,Web,644825.58,Sofía Morales,25.0,Antofagasta,2023-11-26,Belleza,825222.0,antofagasta,Premium,Instagram,PayPal,47.0,RegiÃ³n de Antofagasta,Norte
